date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:54:21	157388/157388	---M--	200	added ('OK')	image/png	etag:%22266cc-671a4aa6-3fa2c76b6006f200;;;%22	https://zwin.io/html/stooon/assets/img/product-details/big1.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/product-details/big1.png	(from https://zwin.io/html/stooon/single-product.html)
09:54:21	8115/8115	---M--	200	added ('OK')	image/png	etag:%221fb3-671a4aa6-fc07acefa9ec1246;;;%22	https://zwin.io/html/stooon/assets/img/product-details/1.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/product-details/1.png	(from https://zwin.io/html/stooon/single-product.html)
09:54:21	4938/4938	---M--	200	added ('OK')	image/png	etag:%22134a-671a4a88-cc81911d7fbdd06e;;;%22	https://zwin.io/html/stooon/assets/img/payment/p1.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/payment/p1.png	(from https://zwin.io/html/stooon/single-product.html)
09:54:22	3152/3152	---M--	200	added ('OK')	image/png	etag:%22c50-671a4a88-a9dd3e62a6354d84;;;%22	https://zwin.io/html/stooon/assets/img/payment/p2.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/payment/p2.png	(from https://zwin.io/html/stooon/single-product.html)
09:54:22	3193/3193	---M--	200	added ('OK')	image/png	etag:%22c79-671a4a88-ddb407927a3d725d;;;%22	https://zwin.io/html/stooon/assets/img/payment/p3.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/payment/p3.png	(from https://zwin.io/html/stooon/single-product.html)
09:54:22	2335/2335	---M--	200	added ('OK')	image/png	etag:%2291f-671a4a89-a7f1ed7ab5446e2;;;%22	https://zwin.io/html/stooon/assets/img/payment/p4.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/payment/p4.png	(from https://zwin.io/html/stooon/single-product.html)
09:54:22	2102/2102	---M--	200	added ('OK')	image/png	etag:%22836-671a4a88-eaa7c384202bd179;;;%22	https://zwin.io/html/stooon/assets/img/payment/p5.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/payment/p5.png	(from https://zwin.io/html/stooon/single-product.html)
09:54:23	2324/2324	---M--	200	added ('OK')	image/png	etag:%22914-671a4a88-59637673df7d53be;;;%22	https://zwin.io/html/stooon/assets/img/payment/p6.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/payment/p6.png	(from https://zwin.io/html/stooon/single-product.html)
09:54:23	1709/1709	---M--	200	added ('OK')	image/png	etag:%226ad-671a4a89-eb382c66e5d705a3;;;%22	https://zwin.io/html/stooon/assets/img/payment/p7.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/payment/p7.png	(from https://zwin.io/html/stooon/single-product.html)
09:54:23	20159/20159	---M--	200	added ('OK')	image/png	etag:%224ebf-671a4a97-f6caa8ad76f17fef;;;%22	https://zwin.io/html/stooon/assets/img/others/404.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/others/404.png	(from https://zwin.io/html/stooon/error.html)
09:54:24	573406/573406	---M--	200	added ('OK')	image/png	etag:%228bfde-671a4a9d-eecc1237b7a0b4d0;;;%22	https://zwin.io/html/stooon/assets/img/others/about.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/others/about.png	(from https://zwin.io/html/stooon/about.html)
09:54:24	312989/312989	---M--	200	added ('OK')	image/png	etag:%224c69d-671a4aa4-8ccf1e1d542ef584;;;%22	https://zwin.io/html/stooon/assets/img/team/2.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/team/2.png	(from https://zwin.io/html/stooon/about.html)
09:54:24	378500/378500	---M--	200	added ('OK')	image/png	etag:%225c684-671a4aa5-1858cf09e240c52;;;%22	https://zwin.io/html/stooon/assets/img/team/1.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/team/1.png	(from https://zwin.io/html/stooon/about.html)
09:54:24	297719/297719	---M--	200	added ('OK')	image/png	etag:%2248af7-671a4aa5-7024d83559fa65c1;;;%22	https://zwin.io/html/stooon/assets/img/team/3.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/team/3.png	(from https://zwin.io/html/stooon/about.html)
09:54:25	266149/266149	---M--	200	added ('OK')	image/png	etag:%2240fa5-671a4aa4-1c9b2010a05558d;;;%22	https://zwin.io/html/stooon/assets/img/team/4.png	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/assets/img/team/4.png	(from https://zwin.io/html/stooon/about.html)
09:54:28	41790/41790	---MCZ	404	error ('Not%20Found')	text/html	etag:%2284fc02a55b95d1a9b394af7f94601102%22	https://zwin.io/html/stooon/popper.js	C:/My%20Web%20Sites/MS%20collections/zwin.io/html/stooon/popper.js	(from https://zwin.io/html/stooon/assets/js/vendor.js)
09:54:28	116346/116346	---M-Z	200	added ('OK')	text/css	etag:%223afd-682af9d3-0;gz%22	https://zwin.io/wp-content/cache/minify/a5ff7.css	C:/My%20Web%20Sites/MS%20collections/zwin.io/wp-content/cache/minify/a5ff7.css	(from https://zwin.io/html/stooon/assets/fonts/slick.eot?)
09:54:28	214524/214524	---M-Z	200	added ('OK')	text/css	etag:%2280ad-682b2c24-0;gz%22	https://zwin.io/wp-content/cache/minify/5714a.css	C:/My%20Web%20Sites/MS%20collections/zwin.io/wp-content/cache/minify/5714a.css	(from https://zwin.io/html/stooon/assets/fonts/slick.eot?)
09:54:29	128956/128956	---M-Z	200	added ('OK')	text/css	etag:%225623-682b2c24-0;gz%22	https://zwin.io/wp-content/cache/minify/cd954.css	C:/My%20Web%20Sites/MS%20collections/zwin.io/wp-content/cache/minify/cd954.css	(from https://zwin.io/html/stooon/assets/fonts/slick.eot?)
